,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
7021,ILMN_1223317,1.0,0.1548362,-1.55,-4.636,-0.419,Lgals3,"lectin, galactose binding, soluble 3",LGALS3
21674,ILMN_1258526,1.0,0.5235456,0.6629999999999999,-5.4528,0.158,Lgals3bp,"lectin, galactoside-binding, soluble, 3 binding protein",LGALS3BP
19307,ILMN_1221288,1.0,0.4531146,0.7829999999999999,-5.3731,0.13699999999999998,Lgals8,"lectin, galactose binding, soluble 8",LGALS8
16563,ILMN_1252881,1.0,0.8423801,-0.215,-5.263,-0.17,Lgalsl,"lectin, galactoside binding-like",LGALSL
24802,ILMN_2639386,1.0,0.6196672,-0.513,-5.535,-0.159,Lgi4,"leucine-rich repeat LGI family, member 4",LGI4
34282,ILMN_2597868,1.0,0.9360613000000001,0.0824,-5.6582,0.0133,Lgmn,legumain,LGMN
13702,ILMN_2670970,1.0,0.8811445,-0.166,-5.1287,-0.243,Lgr4,leucine-rich repeat-containing G protein-coupled receptor 4,LGR4
13653,ILMN_2879588,1.0,0.3062134,1.08,-5.127000000000001,0.20199999999999999,Lhfp,lipoma HMGIC fusion partner,LHFP
16924,ILMN_2721357,1.0,0.3867629,-0.9079999999999999,-5.2782,-0.174,Lhfpl2,lipoma HMGIC fusion partner-like 2,LHFPL2
24097,ILMN_2600720,1.0,0.5969494000000001,-0.547,-5.5179,-0.127,Lhpp,phospholysine phosphohistidine inorganic pyrophosphate phosphatase,LHPP
8578,ILMN_2918987,1.0,0.1930083,1.4,-4.8007,0.18100000000000002,Lias,lipoic acid synthetase,LIAS
182,ILMN_1234792,1.0,0.0016199,6.97,-2.4228,3.85,Lif,leukemia inhibitory factor,LIF
11063,ILMN_2829015,1.0,0.24970389999999998,-1.23,-4.9864,-0.536,Lifr,leukemia inhibitory factor receptor,LIFR
7156,ILMN_2657356,1.0,0.2945762,1.24,-4.6487,2.26,Lig1,"ligase I, DNA, ATP-dependent",LIG1
5083,ILMN_2487914,1.0,0.12328399999999999,-1.74,-4.3643,-1.04,Lig3,"ligase III, DNA, ATP-dependent",LIG3
28509,ILMN_2701654,1.0,0.7404861999999999,-0.341,-5.6051,-0.161,Lig4,"ligase IV, DNA, ATP-dependent",LIG4
21109,ILMN_2669189,1.0,0.5079916,0.688,-5.4368,0.10400000000000001,Lima1,LIM domain and actin binding 1,LIMA1
12243,ILMN_2615259,1.0,0.2741449,1.16,-5.0516,0.226,Limd1,LIM domains containing 1,LIMD1
5706,ILMN_2705878,1.0,0.1829286,-1.58,-4.4559,-1.36,Limd2,LIM domain containing 2,LIMD2
9697,ILMN_2653927,1.0,0.21957559999999998,1.32,-4.8947,0.35700000000000004,Limk1,"LIM-domain containing, protein kinase",LIMK1
3850,ILMN_2479227,1.0,0.1493203,-2.11,-4.1827,-1.1,Limk2,LIM motif-containing protein kinase 2,LIMK2
20964,ILMN_2942674,1.0,0.5040981,-0.695,-5.4326,-0.10800000000000001,Lims2,LIM and senescent cell antigen like domains 2,LIMS2
7775,ILMN_2761445,1.0,0.17338199999999998,-1.47,-4.7211,-1.12,Lin37,lin-37 homolog (C. elegans),LIN37
31346,ILMN_2793616,1.0,0.8369791,-0.212,-5.6398,-0.0347,Lin54,lin-54 homolog (C. elegans),LIN54
458,ILMN_2613255,1.0,0.0129589,4.06,-3.0253,1.97,Lin7a,lin-7 homolog A (C. elegans),LIN7A
18846,ILMN_2602230,1.0,0.987728,0.0163,-5.3548,0.0114,Lin7b,lin-7 homolog B (C. elegans),LIN7B
32301,ILMN_2669869,1.0,0.8708286,0.16699999999999998,-5.6479,0.0796,Lin7c,lin-7 homolog C (C. elegans),LIN7C
30412,ILMN_2649291,1.0,0.8018443000000001,0.258,-5.6292,0.0555,Lipa,lysosomal acid lipase A,LIPA
111,ILMN_3111326,1.0,0.0065953,3.48,-2.1067,0.825,Lipe,"lipase, hormone sensitive",LIPE
34339,ILMN_2665490,1.0,0.9379989,0.0799,-5.6584,0.0117,Litaf,LPS-induced TN factor,LITAF
1431,ILMN_1247897,1.0,0.0413474,4.09,-3.6755,3.47,Lix1,limb and CNS expressed 1,LIX1
29576,ILMN_1247530,1.0,0.7727031999999999,-0.297,-5.6186,-0.0335,Llgl1,lethal giant larvae homolog 1 (Drosophila),LLGL1
27953,ILMN_1224093,1.0,0.7215813,0.36700000000000005,-5.5963,0.0623,Llgl2,lethal giant larvae homolog 2 (Drosophila),LLGL2
35999,ILMN_1212637,1.0,0.9937418,0.00806,-5.6615,0.0015300000000000001,Lman1,"lectin, mannose-binding, 1",LMAN1
34792,ILMN_1214127,1.0,0.9539216999999999,0.0594,-5.6598,0.0457,Lman2,"lectin, mannose-binding 2",LMAN2
19402,ILMN_1237323,1.0,0.45583909999999994,-0.778,-5.3765,-0.141,Lman2l,"lectin, mannose-binding 2-like",LMAN2L
26634,ILMN_2698738,1.0,0.6764785,0.431,-5.5721,0.0774,Lmbr1l,limb region 1 like,LMBR1L
43381,ILMN_2725647,,,,,,Lmbrd1,LMBR1 domain containing 1,LMBRD1
14819,ILMN_2907540,1.0,0.32897659999999995,-1.03,-5.1746,-0.133,Lmcd1,LIM and cysteine-rich domains 1,LMCD1
27804,ILMN_2736566,1.0,0.7166195,-0.374,-5.5938,-0.235,Lmf2,lipase maturation factor 2,LMF2
17403,ILMN_2662387,1.0,0.40054059999999997,0.8809999999999999,-5.2998,0.111,Lmna,lamin A,LMNA
6537,ILMN_2720229,1.0,0.1769662,-1.52,-4.5733,-0.852,Lmnb1,lamin B1,LMNB1
16484,ILMN_2767605,1.0,0.37533390000000005,-0.9309999999999999,-5.2594,-0.139,Lmo2,LIM domain only 2,LMO2
16071,ILMN_1247702,1.0,0.3628114,0.9570000000000001,-5.2379999999999995,0.26,Lmo4,LIM domain only 4,LMO4
27839,ILMN_1248999,1.0,0.7177154,0.373,-5.5944,0.0762,Lmo7,LIM domain only 7,LMO7
17415,ILMN_2604885,1.0,0.40082940000000006,-0.88,-5.3002,-0.239,Lmod1,leiomodin 1 (smooth muscle),LMOD1
19632,ILMN_2681474,1.0,0.46320950000000005,-0.765,-5.3857,-0.0834,Lmtk2,lemur tyrosine kinase 2,LMTK2
35852,ILMN_2597124,1.0,0.9888186,0.0144,-5.6615,0.00648,Lnx1,ligand of numb-protein X 1,LNX1
10202,ILMN_2779913,1.0,0.23056770000000001,1.28,-4.9298,0.168,Lnx2,ligand of numb-protein X 2,LNX2
22257,ILMN_2719163,1.0,0.5417331999999999,0.633,-5.4705,0.0816,Lonp1,"lon peptidase 1, mitochondrial",LONP1
24944,ILMN_2913590,1.0,0.6237791,0.507,-5.537999999999999,0.0597,Lonp2,"lon peptidase 2, peroxisomal",LONP2
29986,ILMN_2997494,1.0,0.7858115,0.28,-5.6236,0.0524,Lox,lysyl oxidase,LOX
9853,ILMN_1257592,1.0,0.5157342,-0.7609999999999999,-4.9059,-1.2,Loxl1,lysyl oxidase-like 1,LOXL1
16793,ILMN_2665272,1.0,0.6241041,0.52,-5.2724,0.637,Loxl3,lysyl oxidase-like 3,LOXL3
5957,ILMN_3009440,1.0,0.1588874,1.6,-4.494,1.5,Lpar3,lysophosphatidic acid receptor 3,LPAR3
4164,ILMN_2995575,1.0,0.10435830000000001,-1.85,-4.2237,-2.03,Lpcat1,lysophosphatidylcholine acyltransferase 1,LPCAT1
21428,ILMN_1237328,1.0,0.5158569000000001,0.675,-5.445,0.22899999999999998,Lpcat3,lysophosphatidylcholine acyltransferase 3,LPCAT3
16880,ILMN_2756891,1.0,0.5122878,-0.6940000000000001,-5.2761,-0.47200000000000003,Lpcat4,lysophosphatidylcholine acyltransferase 4,LPCAT4
24862,ILMN_1225938,1.0,0.6215615,-0.51,-5.5364,-0.0717,Lpgat1,lysophosphatidylglycerol acyltransferase 1,LPGAT1
3531,ILMN_2592546,1.0,0.12155129999999999,-3.55,-4.1373,-2.17,Lpin1,lipin 1,LPIN1
13109,ILMN_2552541,1.0,0.2942502,1.11,-5.1001,0.359,Lpin2,lipin 2,LPIN2
31110,ILMN_2633215,1.0,0.8282368,-0.223,-5.6373,-0.0572,Lpin3,lipin 3,LPIN3
18034,ILMN_2585447,1.0,0.41929970000000005,0.845,-5.3275,0.326,Lpl,lipoprotein lipase,LPL
3640,ILMN_2766837,1.0,0.1304902,-3.35,-4.1531,-2.05,Lpp,LIM domain containing preferred translocation partner in lipoma,LPP
5441,ILMN_1230587,1.0,0.11679849999999999,-1.73,-4.4196,-0.441,Lpxn,leupaxin,LPXN
214,ILMN_2653227,1.0,0.0029820999999999997,-5.98,-2.5585,-3.61,Lrat,lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase),LRAT
11530,ILMN_2659960,1.0,0.25987089999999996,-1.2,-5.0145,-0.17,Lrba,LPS-responsive beige-like anchor,LRBA
32671,ILMN_2473718,1.0,0.882175,0.152,-5.6503,0.0257,Lrch1,leucine-rich repeats and calponin homology (CH) domain containing 1,LRCH1
3146,ILMN_2734991,1.0,0.0919418,-4.41,-4.087,-2.7,Lrfn1,leucine rich repeat and fibronectin type III domain containing 1,LRFN1
13015,ILMN_2930680,1.0,0.29222909999999996,-1.12,-5.0954,-0.307,Lrfn3,leucine rich repeat and fibronectin type III domain containing 3,LRFN3
23851,ILMN_1213309,1.0,0.5886238,0.56,-5.5113,0.23199999999999998,Lrfn4,leucine rich repeat and fibronectin type III domain containing 4,LRFN4
4106,ILMN_2499579,1.0,0.1592855,2.04,-4.2168,2.28,Lrif1,ligand dependent nuclear receptor interacting factor 1,LRIF1
13350,ILMN_1231540,1.0,0.8230778,-0.25,-5.1127,-0.645,Lrig3,leucine-rich repeats and immunoglobulin-like domains 3,LRIG3
31583,ILMN_1237723,1.0,0.8458831,0.2,-5.6421,0.0354,Lrp1,low density lipoprotein receptor-related protein 1,LRP1
35816,ILMN_2760430,1.0,0.9874145000000001,0.0162,-5.6614,0.00213,Lrp10,low-density lipoprotein receptor-related protein 10,LRP10
1729,ILMN_2672708,1.0,0.0530148,-2.21,-3.7923,-0.39399999999999996,Lrp11,low density lipoprotein receptor-related protein 11,LRP11
20670,ILMN_2703738,1.0,0.49556880000000003,-0.7090000000000001,-5.4234,-0.0977,Lrp12,low density lipoprotein-related protein 12,LRP12
7960,ILMN_1233247,1.0,0.38778720000000005,1.05,-4.7394,0.9279999999999999,Lrp2,low density lipoprotein receptor-related protein 2,LRP2
4136,ILMN_1244134,1.0,0.090508,1.89,-4.2198,0.254,Lrp4,low density lipoprotein receptor-related protein 4,LRP4
11399,ILMN_2729433,1.0,0.2566926,-1.21,-5.0058,-0.5670000000000001,Lrp5,low density lipoprotein receptor-related protein 5,LRP5
7673,ILMN_2712949,1.0,0.1706518,1.48,-4.7092,0.8490000000000001,Lrp6,low density lipoprotein receptor-related protein 6,LRP6
34525,ILMN_2761472,1.0,0.9439748,0.0722,-5.659,0.00837,Lrpap1,low density lipoprotein receptor-related protein associated protein 1,LRPAP1
27044,ILMN_2845208,1.0,0.6907569,0.41,-5.5802,0.0797,Lrpprc,leucine-rich PPR-motif containing,LRPPRC
10087,ILMN_1227114,1.0,0.2454326,1.25,-4.9223,0.9279999999999999,Lrrc1,leucine rich repeat containing 1,LRRC1
1187,ILMN_2626606,1.0,0.0506185,-2.99,-3.576,-1.38,Lrrc14,leucine rich repeat containing 14,LRRC14
33205,ILMN_3161863,1.0,0.8997465,-0.129,-5.6534,-0.017,Lrrc14b,leucine rich repeat containing 14B,LRRC14B
15969,ILMN_2511456,1.0,0.3600724,-0.9620000000000001,-5.2332,-0.228,Lrrc17,leucine rich repeat containing 17,LRRC17
23866,ILMN_2978878,1.0,0.5891529999999999,-0.5589999999999999,-5.5118,-0.0774,Lrrc20,leucine rich repeat containing 20,LRRC20
11499,ILMN_2684397,1.0,0.2590953,1.2,-5.0124,0.27399999999999997,Lrrc24,leucine rich repeat containing 24,LRRC24
5635,ILMN_2729078,1.0,0.1496512,1.64,-4.4496,2.16,Lrrc27,leucine rich repeat containing 27,LRRC27
24049,ILMN_2700699,1.0,0.5951045,0.55,-5.5165,0.20600000000000002,Lrrc28,leucine rich repeat containing 28,LRRC28
42317,ILMN_2648524,,,,,,Lrrc38,leucine rich repeat containing 38,LRRC38
5952,ILMN_2694346,1.0,0.1371075,-1.64,-4.4932,-0.652,Lrrc39,leucine rich repeat containing 39,LRRC39
18348,ILMN_2741194,1.0,0.4280224,0.828,-5.3398,0.312,Lrrc4,leucine rich repeat containing 4,LRRC4
2492,ILMN_2417413,1.0,0.0697529,-2.05,-4.0127,-0.9840000000000001,Lrrc40,leucine rich repeat containing 40,LRRC40
35585,ILMN_1220548,1.0,0.9797456,-0.0261,-5.6612,-0.00324,Lrrc41,leucine rich repeat containing 41,LRRC41
9845,ILMN_2765834,1.0,0.45836509999999997,0.836,-4.9054,1.65,Lrrc42,leucine rich repeat containing 42,LRRC42
10712,ILMN_1256378,1.0,0.2603242,1.21,-4.9637,0.7509999999999999,Lrrc49,leucine rich repeat containing 49,LRRC49
6699,ILMN_1237930,1.0,0.2688156,-1.32,-4.5933,-1.59,Lrrc57,leucine rich repeat containing 57,LRRC57
20963,ILMN_1246446,1.0,0.7207739000000001,0.374,-5.4326,0.32799999999999996,Lrrc59,leucine rich repeat containing 59,LRRC59
647,ILMN_2770447,1.0,0.0307378,-3.15,-3.2596,-2.15,Lrrc61,leucine rich repeat containing 61,LRRC61
25476,ILMN_2744193,1.0,0.6417493000000001,0.48100000000000004,-5.5503,0.0835,Lrrc8a,leucine rich repeat containing 8A,LRRC8A
13223,ILMN_2826237,1.0,0.2971047,1.1,-5.1066,0.623,Lrrc8b,"leucine rich repeat containing 8 family, member B",LRRC8B
24746,ILMN_1248696,1.0,0.617575,-0.516,-5.5335,-0.0878,Lrrc8c,"leucine rich repeat containing 8 family, member C",LRRC8C
22716,ILMN_2766455,1.0,0.5563541999999999,-0.61,-5.4839,-0.121,Lrrc8d,leucine rich repeat containing 8D,LRRC8D
21054,ILMN_2749728,1.0,0.5065130999999999,0.691,-5.4352,0.511,Lrrc8e,"leucine rich repeat containing 8 family, member E",LRRC8E
676,ILMN_2647720,1.0,0.029938599999999996,2.61,-3.2945,1.91,Lrrfip1,leucine rich repeat (in FLII) interacting protein 1,LRRFIP1
4767,ILMN_2732034,1.0,0.1022415,1.81,-4.3157,0.24600000000000002,Lrrfip2,leucine rich repeat (in FLII) interacting protein 2,LRRFIP2
523,ILMN_2622681,1.0,0.024077,-3.39,-3.1156,-3.08,Lrsam1,leucine rich repeat and sterile alpha motif containing 1,LRSAM1
1020,ILMN_2709374,1.0,0.036727499999999996,-2.43,-3.4952,-1.23,Lsamp,limbic system-associated membrane protein,LSAMP
4754,ILMN_1248340,1.0,0.101912,1.81,-4.3132,0.648,Lsg1,large 60S subunit nuclear export GTPase 1,LSG1
955,ILMN_2603984,1.0,0.014249200000000002,6.64,-3.4697,2.93,Lsm1,"LSM1 homolog, mRNA degradation associated",LSM1
33766,ILMN_2725429,1.0,0.9177431,-0.106,-5.6561,-0.019,Lsm10,U7 snRNP-specific Sm-like protein LSM10,LSM10
8802,ILMN_2648277,1.0,0.2505072,1.26,-4.8228,1.11,Lsm11,U7 snRNP-specific Sm-like protein LSM11,LSM11
593,ILMN_2963580,1.0,0.0254642,-2.65,-3.1975,-0.5589999999999999,Lsm12,LSM12 homolog,LSM12
18767,ILMN_2748914,1.0,0.4381111,0.81,-5.3535,0.11900000000000001,Lsm14a,LSM14A mRNA processing body assembly factor,LSM14A
23616,ILMN_2741726,1.0,0.5814705,0.5710000000000001,-5.5055,0.11699999999999999,Lsm2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",LSM2
24745,ILMN_2837865,1.0,0.6175746,-0.516,-5.5335,-0.114,Lsm3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",LSM3
26215,ILMN_2903511,1.0,0.6630685000000001,0.45,-5.564,0.0558,Lsm4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",LSM4
27135,ILMN_2971946,1.0,0.6935159000000001,-0.40700000000000003,-5.5817,-0.0585,Lsm5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",LSM5
5051,ILMN_2883907,1.0,0.1079609,1.78,-4.3583,0.23399999999999999,Lsm8,"LSM8 homolog, U6 small nuclear RNA associated",LSM8
43034,ILMN_2699637,,,,,,Lsr,lipolysis stimulated lipoprotein receptor,LSR
2907,ILMN_2444540,1.0,0.073687,5.23,-4.0582,3.2,Lss,lanosterol synthase,LSS
38112,ILMN_1237180,,,,,,Lta4h,leukotriene A4 hydrolase,LTA4H
7502,ILMN_2765452,1.0,0.1665731,-1.5,-4.6911,-1.15,Ltbp1,latent transforming growth factor beta binding protein 1,LTBP1
1516,ILMN_1218365,1.0,0.0458786,-3.9,-3.7047,-1.89,Ltbp2,latent transforming growth factor beta binding protein 2,LTBP2
6396,ILMN_1243018,1.0,0.1392386,-1.62,-4.5552,-0.354,Ltbp3,latent transforming growth factor beta binding protein 3,LTBP3
10532,ILMN_2829262,1.0,0.23782640000000002,-1.26,-4.9519,-0.184,Ltbp4,latent transforming growth factor beta binding protein 4,LTBP4
291,ILMN_2757582,1.0,0.0147724,2.98,-2.7552,0.418,Ltbr,lymphotoxin B receptor,LTBR
35812,ILMN_2429721,1.0,0.9872242,0.0164,-5.6614,0.00349,Ltn1,listerin E3 ubiquitin protein ligase 1,LTN1
26772,ILMN_2698115,1.0,0.6810236,0.424,-5.5747,0.0514,Ltv1,LTV1 ribosome biogenesis factor,LTV1
9472,ILMN_3162618,1.0,0.214391,-1.33,-4.8774,-0.419,Luc7l,Luc7-like,LUC7L
11459,ILMN_2963634,1.0,0.2784345,-1.16,-5.0102,-0.866,Luc7l2,LUC7-like 2 (S. cerevisiae),LUC7L2
18862,ILMN_2638778,1.0,0.4391852,0.8079999999999999,-5.355,0.134,Luc7l3,LUC7-like 3 (S. cerevisiae),LUC7L3
25299,ILMN_3001540,1.0,0.6357341,-0.49,-5.5463,-0.0969,Lum,lumican,LUM
22525,ILMN_1248601,1.0,0.8420021000000001,0.20800000000000002,-5.4786,0.146,Lurap1,leucine rich adaptor protein 1,LURAP1
5251,ILMN_2596903,1.0,0.12773310000000002,1.72,-4.3914,1.55,Luzp1,leucine zipper protein 1,LUZP1
23564,ILMN_2694275,1.0,0.5792903,-0.574,-5.5037,-0.134,Lxn,latexin,LXN
4385,ILMN_1214143,1.0,0.1011876,-1.84,-4.2592,-1.05,Lyar,Ly1 antibody reactive clone,LYAR
9699,ILMN_2596887,1.0,0.5055238000000001,-0.7809999999999999,-4.8948,-1.55,Lyn,"LYN proto-oncogene, Src family tyrosine kinase",LYN
31555,ILMN_2873319,1.0,0.8447620000000001,0.201,-5.6418,0.124,Lypla1,lysophospholipase 1,LYPLA1
34857,ILMN_1228132,1.0,0.9560815,0.0566,-5.66,0.00715,Lypla2,lysophospholipase 2,LYPLA2
16106,ILMN_1254112,1.0,0.3639042,0.9540000000000001,-5.2399,0.45299999999999996,Lyplal1,lysophospholipase-like 1,LYPLAL1
30863,ILMN_2804900,1.0,0.8188369000000001,-0.23600000000000002,-5.6346,-0.0291,Lyrm1,LYR motif containing 1,LYRM1
3680,ILMN_2646036,1.0,0.13207979999999997,-1.98,-4.1596,-1.17,Lyrm7,LYR motif containing 7,LYRM7
37533,ILMN_1229428,,,,,,Lyrm9,LYR motif containing 9,LYRM9
24245,ILMN_1238939,1.0,0.601974,-0.54,-5.5218,-0.0792,Lysmd1,"LysM, putative peptidoglycan-binding, domain containing 1",LYSMD1
30857,ILMN_1239808,1.0,0.8184986999999999,-0.23600000000000002,-5.6345,-0.11,Lysmd2,"LysM, putative peptidoglycan-binding, domain containing 2",LYSMD2
6397,ILMN_2642489,1.0,0.2108346,1.47,-4.5553,1.02,Lysmd3,"LysM, putative peptidoglycan-binding, domain containing 3",LYSMD3
5688,ILMN_2686361,1.0,0.2983936,-1.63,-4.4557,-1.0,Lyst,lysosomal trafficking regulator,LYST
7760,ILMN_1218871,1.0,0.47331270000000003,-0.97,-4.7198,-0.593,Lztfl1,leucine zipper transcription factor-like 1,LZTFL1
24192,ILMN_2681492,1.0,0.6003016999999999,0.542,-5.5206,0.0702,Lztr1,"leucine-zipper-like transcriptional regulator, 1",LZTR1
20155,ILMN_1218761,1.0,0.47813059999999996,0.7390000000000001,-5.4036,0.11199999999999999,Lzts2,"leucine zipper, putative tumor suppressor 2",LZTS2
11712,ILMN_1216022,1.0,0.2640234,-1.19,-5.0255,-0.301,Macf1,microtubule-actin crosslinking factor 1,MACF1
32340,ILMN_2683986,1.0,0.8718823,-0.166,-5.6482,-0.0208,Macrod1,MACRO domain containing 1,MACROD1
11615,ILMN_2776857,1.0,0.2617369,1.19,-5.0195,0.308,Mad2l1,MAD2 mitotic arrest deficient-like 1,MAD2L1
34099,ILMN_2669087,1.0,0.9285648000000001,-0.0921,-5.6574,-0.0287,Mad2l1bp,MAD2L1 binding protein,MAD2L1BP
23540,ILMN_2707015,1.0,0.5785982,-0.575,-5.5031,-0.261,Mad2l2,MAD2 mitotic arrest deficient-like 2,MAD2L2
4129,ILMN_2708263,1.0,0.1669491,2.74,-4.218999999999999,1.68,Madd,MAP-kinase activating death domain,MADD
29994,ILMN_2763602,1.0,0.7862372,-0.27899999999999997,-5.6237,-0.0631,Maea,macrophage erythroblast attacher,MAEA
10650,ILMN_3100322,1.0,0.570379,-0.6559999999999999,-4.96,-0.285,Maf,avian musculoaponeurotic fibrosarcoma oncogene homolog,MAF
22252,ILMN_2741538,1.0,0.54161,-0.633,-5.4703,-0.077,Maf1,"MAF1 homolog, negative regulator of RNA polymerase III",MAF1
26483,ILMN_1256996,1.0,0.6715114999999999,0.43799999999999994,-5.5691,0.17600000000000002,Maff,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)",MAFF
29598,ILMN_2764883,1.0,0.7734128,0.29600000000000004,-5.6189,0.0437,Mafg,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)",MAFG
15285,ILMN_2683831,1.0,0.8974844000000001,0.13699999999999998,-5.1961,0.0811,Mafk,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)",MAFK
25463,ILMN_2661125,1.0,0.6412658,0.48100000000000004,-5.55,0.0547,Maged1,"melanoma antigen, family D, 1",MAGED1
24474,ILMN_2600565,1.0,0.6090396,0.529,-5.5272,0.0932,Maged2,"melanoma antigen, family D, 2",MAGED2
21286,ILMN_1220482,1.0,0.5127327,0.68,-5.4417,0.11800000000000001,Magee1,"melanoma antigen, family E, 1",MAGEE1
7679,ILMN_1234322,1.0,0.1708218,-1.48,-4.71,-0.878,Mageh1,"melanoma antigen, family H, 1",MAGEH1
418,ILMN_1254922,1.0,0.0201808,2.95,-2.9573,2.07,Magi1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",MAGI1
5666,ILMN_1257176,1.0,0.1223056,1.7,-4.4554,0.81,Magi2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",MAGI2
15950,ILMN_1218573,1.0,0.35962940000000004,-0.963,-5.2324,-0.172,Magi3,"membrane associated guanylate kinase, WW and PDZ domain containing 3",MAGI3
23313,ILMN_1232991,1.0,0.9621788,0.0493,-5.4982,0.0676,Magt1,magnesium transporter 1,MAGT1
21050,ILMN_3009908,1.0,0.5064181,0.691,-5.4351,0.0907,Mak16,MAK16 homolog,MAK16
11760,ILMN_2750558,1.0,0.26535549999999997,1.18,-5.029,0.6459999999999999,Mamdc2,MAM domain containing 2,MAMDC2
15263,ILMN_2831908,1.0,0.4131201,-0.867,-5.1946,-0.428,Mamdc4,MAM domain containing 4,MAMDC4
7788,ILMN_1247450,1.0,0.17381370000000002,-1.47,-4.723,-0.763,Maml1,mastermind like 1 (Drosophila),MAML1
8141,ILMN_1241339,1.0,0.3206899,1.16,-4.7576,0.9690000000000001,Man1a2,"mannosidase, alpha, class 1A, member 2",MAN1A2
28635,ILMN_1239921,1.0,0.7441886999999999,-0.336,-5.6068,-0.0488,Man1b1,"mannosidase, alpha, class 1B, member 1",MAN1B1
21934,ILMN_2611865,1.0,0.532043,0.649,-5.4612,0.14800000000000002,Man1c1,"mannosidase, alpha, class 1C, member 1",MAN1C1
22697,ILMN_1239578,1.0,0.5558715999999999,0.611,-5.4835,0.155,Man2a1,"mannosidase 2, alpha 1",MAN2A1
10737,ILMN_2650255,1.0,0.242323,1.25,-4.9652,0.475,Man2a2,"mannosidase 2, alpha 2",MAN2A2
3462,ILMN_1233046,1.0,0.11624939999999999,3.67,-4.128,2.25,Man2b1,"mannosidase 2, alpha B1",MAN2B1
32669,ILMN_1213449,1.0,0.8821356,-0.152,-5.6502,-0.0207,Man2c1,"mannosidase, alpha, class 2C, member 1",MAN2C1
17717,ILMN_1243565,1.0,0.4091829,-0.8640000000000001,-5.3128,-0.106,Manba,"mannosidase, beta A, lysosomal",MANBA
27734,ILMN_1239448,1.0,0.7143449000000001,0.377,-5.5927,0.042,Manbal,"mannosidase, beta A, lysosomal-like",MANBAL
29953,ILMN_2663065,1.0,0.7845723000000001,-0.281,-5.6231,-0.0328,Manea,"mannosidase, endo-alpha",MANEA
41593,ILMN_2597229,,,,,,Manf,mesencephalic astrocyte-derived neurotrophic factor,MANF
10741,ILMN_1258219,1.0,0.44427570000000005,0.865,-4.9653,0.419,Maob,monoamine oxidase B,MAOB
11598,ILMN_2646070,1.0,0.3898005,-0.935,-5.0185,-0.971,Map1a,microtubule-associated protein 1 A,MAP1A
476,ILMN_2932081,1.0,0.023564599999999998,-2.96,-3.0601,-2.66,Map1b,microtubule-associated protein 1B,MAP1B
10563,ILMN_2686183,1.0,0.23863070000000003,-1.26,-4.9543,-0.27899999999999997,Map1lc3a,microtubule-associated protein 1 light chain 3 alpha,MAP1LC3A
32263,ILMN_2657432,1.0,0.8695229,0.16899999999999998,-5.6477,0.022,Map1s,microtubule-associated protein 1S,MAP1S
26708,ILMN_2714534,1.0,0.6789913000000001,0.42700000000000005,-5.5735,0.292,Map2k1,mitogen-activated protein kinase kinase 1,MAP2K1
34932,ILMN_2884050,1.0,0.9581284999999999,0.0539,-5.6601,0.0165,Map2k2,mitogen-activated protein kinase kinase 2,MAP2K2
23047,ILMN_2659644,1.0,0.5657968000000001,-0.595,-5.4923,-0.0798,Map2k3,mitogen-activated protein kinase kinase 3,MAP2K3
3981,ILMN_1255010,1.0,0.08825219999999999,1.9,-4.1998,0.816,Map2k5,mitogen-activated protein kinase kinase 5,MAP2K5
26837,ILMN_1215521,1.0,0.7973657,-0.265,-5.5760000000000005,-0.0986,Map2k6,mitogen-activated protein kinase kinase 6,MAP2K6
21688,ILMN_2736153,1.0,0.5239693,-0.662,-5.4532,-0.0863,Map3k11,mitogen-activated protein kinase kinase kinase 11,MAP3K11
6868,ILMN_2725370,1.0,0.15089489999999997,-1.56,-4.6165,-0.307,Map3k12,mitogen-activated protein kinase kinase kinase 12,MAP3K12
25849,ILMN_2592810,1.0,0.6529943,-0.46399999999999997,-5.5577,-0.122,Map3k3,mitogen-activated protein kinase kinase kinase 3,MAP3K3
2745,ILMN_2588911,1.0,0.08094080000000001,2.02,-4.0394,1.57,Map3k4,mitogen-activated protein kinase kinase kinase 4,MAP3K4
8744,ILMN_2770894,1.0,0.19714210000000001,1.39,-4.8162,0.672,Map3k6,mitogen-activated protein kinase kinase kinase 6,MAP3K6
19343,ILMN_1260025,1.0,0.4538934,0.7809999999999999,-5.3741,0.479,Map3k7cl,Map3k7 C-terminal like,MAP3K7CL
1011,ILMN_2557201,1.0,0.0165875,6.2,-3.4904,3.72,Map4,microtubule-associated protein 4,MAP4
